assertion_id,source_name,source_url,source_record_url,retrieved_at,source_page,source_slot,year,month,day,date_iso,date_precision,date_qualifier,place,region,country,country_code,county,crop,size_text,classification,thumbnail_url,notes,index_kinds,index_urls,index_labels,index_occurrence_count,record_url_aliases,detail_http_status,detail_sha256,detail_cache_path,detail_title,latitude,longitude,has_actual_coordinate_pair,coordinate_method,coordinate_uncertainty,coordinate_uncertainty_km,coordinate_confidence,coordinate_source_url,coordinate_evidence,coordinate_context,orientation_evidence,rights_evidence,image_count,image_urls,map_diagram_urls,expansion_source_id,source_listing_text,alternate_place,canonical_match_status,matched_baseline_assertion_id,rights_scope,parser_version
iccra_2ad98ad70a9af222,ICCRA,https://iccra.org/bystate/South%20Carolina/ICCRA_SC.htm,"https://iccra.org/bystate/South%20Carolina/ICCRA%20-%20SC%20-%20Bethune,%20Kershaw%20County%20(June%208,%201994).html",2026-07-21T07:18:50Z,,3,1994,6,8,1994-06-08,day,,Bethune,South Carolina,United States,US,Kershaw County,,,unreviewed,https://iccra.org/bystate/South%20Carolina/images/Bethune1994.jpg,"ICCRA index labels: June 8, 1994 - Bethune, Kershaw County, SC | Bethune, Kershaw County (June 8, 1994); orientation evidence: ime scene tape to keep visitors from trampling the circle 50’ circle, while the others apparently had not been noticed except from the air. Severe E-M effects reported, as well as compass deviations. All the South Carolina crop formations in 1994 occurred very near the Robinson Nuclear Power Plant. Crop type: rye Source: ""Crop Circles In South Carolina: One Circle'; rights evidence: ne 8, 1994) McBee, Chesterfield County (June 9, 1994) Anderson, Anderson County (May 5, 2003) Branchville, Orangeburg County (June 11, 2004) Page last updated on September 7, 2015 © 2008 ICCRA - Jeffrey & Delsey Wilson",by_state_page;by_year_page,https://iccra.org/bystate/South%20Carolina/ICCRA_SC.htm;https://iccra.org/byyear/ICCRA_1994.html,"June 8, 1994 - Bethune, Kershaw County, SC | Bethune, Kershaw County (June 8, 1994)",2,"https://iccra.org/bystate/South%20Carolina/ICCRA%20-%20SC%20-%20Bethune,%20Kershaw%20County%20(June%208,%201994).html",200,418e225ff398e7b5242d338aeb01074ec5cfb43f445f0067902bb3d6b4ca1e7b,data/raw/iccra_full/objects/a1dc9f3a69bd6784f59d522f8a8004a83a2a29cff9523d6fd7979eaf3bf40664.html,"ICCRA - SC - Bethune, Kershaw County (June 8, 1994)",,,False,,,,,,,,"ime scene tape to keep visitors from trampling the circle 50’ circle, while the others apparently had not been noticed except from the air. Severe E-M effects reported, as well as compass deviations. All the South Carolina crop formations in 1994 occurred very near the Robinson Nuclear Power Plant. Crop type: rye Source: ""Crop Circles In South Carolina: One Circle'","ne 8, 1994) McBee, Chesterfield County (June 9, 1994) Anderson, Anderson County (May 5, 2003) Branchville, Orangeburg County (June 11, 2004) Page last updated on September 7, 2015 © 2008 ICCRA - Jeffrey & Delsey Wilson",1,https://iccra.org/bystate/South%20Carolina/images/Bethune1994.jpg,,,,,,,,
iccra_56bf916ff94624cf,ICCRA,https://iccra.org/bystate/South%20Carolina/ICCRA_SC.htm,"https://iccra.org/bystate/South%20Carolina/ICCRA%20-%20SC%20-%20McBee,%20Chesterfield%20County%20(June%209,%201994).html",2026-07-21T07:17:37Z,,4,1994,6,9,1994-06-09,day,,McBee,South Carolina,United States,US,Chesterfield County,,,unreviewed,https://iccra.org/bystate/South%20Carolina/images/McBee1994.jpg,"ICCRA index labels: June 9, 1994 - McBee, Chesterfield County, SC | McBee, Chesterfield County (June 9, 1994); rights evidence: ne 8, 1994) McBee, Chesterfield County (June 9, 1994) Anderson, Anderson County (May 5, 2003) Branchville, Orangeburg County (June 11, 2004) Page last updated on September 7, 2015 © 2008 ICCRA - Jeffrey & Delsey Wilson",by_state_page;by_year_page,https://iccra.org/bystate/South%20Carolina/ICCRA_SC.htm;https://iccra.org/byyear/ICCRA_1994.html,"June 9, 1994 - McBee, Chesterfield County, SC | McBee, Chesterfield County (June 9, 1994)",2,"https://iccra.org/bystate/South%20Carolina/ICCRA%20-%20SC%20-%20McBee,%20Chesterfield%20County%20(June%209,%201994).html",200,06258668e8b9cce1ae8bbea0351c8764f457c8d16f4772fc24f6f5e64918ef71,data/raw/iccra_full/objects/66fd56691ca61a095a6c449978118028dc9f79a4beba77c68bfd20844bddc9f6.html,"ICCRA - SC - McBee, Chesterfield County (June 9, 1994)",,,False,,,,,,,,,"ne 8, 1994) McBee, Chesterfield County (June 9, 1994) Anderson, Anderson County (May 5, 2003) Branchville, Orangeburg County (June 11, 2004) Page last updated on September 7, 2015 © 2008 ICCRA - Jeffrey & Delsey Wilson",1,https://iccra.org/bystate/South%20Carolina/images/McBee1994.jpg,,,,,,,,
iccra_c100c7083922d347,ICCRA,https://iccra.org/bystate/Oregon/ICCRA_OR.htm,"https://iccra.org/bystate/Oregon/ICCRA%20-%20OR%20-%20Aloha,%20Sunset%20Hwy,%20Washington%20County%20(June%2014,%201994).html",2026-07-21T07:18:51Z,,4,1994,6,14,1994-06-14,day,,Aloha [Sunset Hwy.],Oregon,United States,US,Washington County,,,unreviewed,https://iccra.org/bystate/Oregon/images/Aloha1994.jpg,"ICCRA index labels: June 14, 1994 - Aloha [Sunset Hwy.], Washington County, OR | Aloha [Sunset Hwy.], Washington County (June 14, 1994); orientation evidence: 14, 1994) A 140’ x 140’ diameter Celtic Cross formation with approximately 15 grapeshot circles elsewhere in the field, as well as many 'randomly-downed' areas. The formation was oriented to the cardinal directions. The south circle had standing wheat in the center. The formation was heavily visited, and nearly destroyed, by people crossing into the field at random; rights evidence: ) Forest Grove, Washington County (July 4, 2002) McMinnville, Willamette Valley, Yamhill County (May 5-8, 2005) Ashland, Jackson County (2007) Page last updated on August 22, 2011 © 2008 ICCRA - Jeffrey & Delsey Wilson",by_state_page;by_year_page,https://iccra.org/bystate/Oregon/ICCRA_OR.htm;https://iccra.org/byyear/ICCRA_1994.html,"June 14, 1994 - Aloha [Sunset Hwy.], Washington County, OR | Aloha [Sunset Hwy.], Washington County (June 14, 1994)",2,"https://iccra.org/bystate/Oregon/ICCRA%20-%20OR%20-%20Aloha,%20Sunset%20Hwy,%20Washington%20County%20(June%2014,%201994).html",200,a90f90491fe56632ddebd2d3f504be4b14769f750e5c712a238e21e3bfdb4b2d,data/raw/iccra_full/objects/5d8d6703b16f3f444f2aa4ecb54a8e9874937125e58e06abc3d59b713a3e5a8c.html,"ICCRA - OR - Aloha [Sunset Hwy.], Washington County (June 14, 1994)",,,False,,,,,,,,"14, 1994) A 140’ x 140’ diameter Celtic Cross formation with approximately 15 grapeshot circles elsewhere in the field, as well as many 'randomly-downed' areas. The formation was oriented to the cardinal directions. The south circle had standing wheat in the center. The formation was heavily visited, and nearly destroyed, by people crossing into the field at random",") Forest Grove, Washington County (July 4, 2002) McMinnville, Willamette Valley, Yamhill County (May 5-8, 2005) Ashland, Jackson County (2007) Page last updated on August 22, 2011 © 2008 ICCRA - Jeffrey & Delsey Wilson",1,https://iccra.org/bystate/Oregon/images/Aloha1994.jpg,,,,,,,,
iccra_cc74947b714b74fe,ICCRA,https://iccra.org/bystate/North%20Carolina/ICCRA_NC.htm,"https://iccra.org/bystate/North%20Carolina/ICCRA%20-%20NC%20-%20Black%20Mountain,%20Buncombe%20County%20(June%2017,%201994).html",2026-07-21T07:17:37Z,,9,1994,6,17,1994-06-17,day,,Black Mountain,North Carolina,United States,US,Buncombe County,,,unreviewed,https://iccra.org/bystate/North%20Carolina/images/Black%20Mountain1994.jpg,"ICCRA index labels: June 17, 1994 - Black Mountain, Buncombe County, NC | Black Mountain, Buncombe County (June 17, 1994); rights evidence: ty (June 21, 2005) Burnsville, Yancey County (July 2, 2005) Leicester, Buncombe County (July 5, 2005) Mars Hill, Madison County (July 9, 2005) Page last updated on August 18, 2015 © 2008 ICCRA - Jeffrey & Delsey Wilson",by_state_page;by_year_page,https://iccra.org/bystate/North%20Carolina/ICCRA_NC.htm;https://iccra.org/byyear/ICCRA_1994.html,"June 17, 1994 - Black Mountain, Buncombe County, NC | Black Mountain, Buncombe County (June 17, 1994)",2,"https://iccra.org/bystate/North%20Carolina/ICCRA%20-%20NC%20-%20Black%20Mountain,%20Buncombe%20County%20(June%2017,%201994).html",200,915734859020a353ee535b71c45f468597a21c6b058ea2994d5062393d7c4eee,data/raw/iccra_full/objects/24cfbe0de1217292feda730e3a7005b0e159b0f9b67dadc4989b22771c9690aa.html,"ICCRA - NC - Black Mountain, Buncombe County (June 17, 1994)",,,False,,,,,,,,,"ty (June 21, 2005) Burnsville, Yancey County (July 2, 2005) Leicester, Buncombe County (July 5, 2005) Mars Hill, Madison County (July 9, 2005) Page last updated on August 18, 2015 © 2008 ICCRA - Jeffrey & Delsey Wilson",1,https://iccra.org/bystate/North%20Carolina/images/Black%20Mountain1994.jpg,,,,,,,,
iccra_50a37eec993bff43,ICCRA,https://iccra.org/bystate/Kansas/ICCRA_KS.htm,"https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Garnett,%20Anderson%20County%20(June%2021,%201994).html",2026-07-21T07:18:51Z,,10,1994,6,21,1994-06-21,day,,Garnett,Kansas,United States,US,Anderson County,,,unreviewed,https://iccra.org/bystate/Kansas/images/Garnett1994.jpg,"ICCRA index labels: June 21, 1994 - Garnett, Anderson County, KS | Garnett, Anderson County (June 21, 1994); rights evidence: ies (May 23, 2003) Herington, Morris County (June 2, 2006) Beloit, Mitchell County (September 10, 2006) Mission, Johnson County (May 21, 2007) Page last updated on August 10, 2011 © 2008 ICCRA - Jeffrey & Delsey Wilson",by_state_page;by_year_page,https://iccra.org/bystate/Kansas/ICCRA_KS.htm;https://iccra.org/byyear/ICCRA_1994.html,"June 21, 1994 - Garnett, Anderson County, KS | Garnett, Anderson County (June 21, 1994)",2,"https://iccra.org/bystate/Kansas/ICCRA%20-%20KS%20-%20Garnett,%20Anderson%20County%20(June%2021,%201994).html",200,f7ef3544fb328c68d15f280a467b67f159b80fdcb98e3bb96ecfb1d386884686,data/raw/iccra_full/objects/d81c078c01c8b1593597c994afb6c5eb80e4ae9b30b5f1c66419b80196d56ced.html,"ICCRA - Kansas - Garnett, Anderson County (June 21, 1994)",,,False,,,,,,,,,"ies (May 23, 2003) Herington, Morris County (June 2, 2006) Beloit, Mitchell County (September 10, 2006) Mission, Johnson County (May 21, 2007) Page last updated on August 10, 2011 © 2008 ICCRA - Jeffrey & Delsey Wilson",1,https://iccra.org/bystate/Kansas/images/Garnett1994.jpg,,,,,,,,
iccra_871af516c9aad9e3,ICCRA,https://iccra.org/bystate/Florida/ICCRA_FL.htm,"https://iccra.org/bystate/Florida/ICCRA%20-%20FL%20-%20Mulberry,%20Polk%20County%20(June%2030,%201994).html",2026-07-21T07:17:37Z,,11,1994,6,30,1994-06-30,day,,Mulberry,Florida,United States,US,Polk County,,,unreviewed,,"ICCRA index labels: June 30, 1994 - Mulberry, Polk County, FL | Mulberry, Polk County (June 30, 1994); rights evidence: nta Rosa County (November, 1990) Naples, Collier County (1990) Mulberry, Polk County (June 30, 1994) Tampa, Hillsborough County (July 29, 1998) Page last updated on August 1, 2011 © 2008 ICCRA - Jeffrey & Delsey Wilson",by_state_page;by_year_page,https://iccra.org/bystate/Florida/ICCRA_FL.htm;https://iccra.org/byyear/ICCRA_1994.html,"June 30, 1994 - Mulberry, Polk County, FL | Mulberry, Polk County (June 30, 1994)",2,"https://iccra.org/bystate/Florida/ICCRA%20-%20FL%20-%20Mulberry,%20Polk%20County%20(June%2030,%201994).html",200,57af5c18e35fa8ec8577d8acecfe5dc814e7be26c717678d45f42269963903ce,data/raw/iccra_full/objects/48b2a8ef6224e44de37e438d01b31ca9183723aedd84c96531d02a86b34f2ae9.html,"ICCRA - FL - Mulberry, Polk County (June 30, 1994)",,,False,,,,,,,,,"nta Rosa County (November, 1990) Naples, Collier County (1990) Mulberry, Polk County (June 30, 1994) Tampa, Hillsborough County (July 29, 1998) Page last updated on August 1, 2011 © 2008 ICCRA - Jeffrey & Delsey Wilson",0,,,,,,,,,
iccra_d9c5b1753082086d,ICCRA,https://iccra.org/bystate/Indiana/ICCRA_IN.htm,"https://iccra.org/bystate/Indiana/ICCRA%20-%20IN%20-%20Troy,%20Spencer%20County%20(July%201994).html",2026-07-21T07:18:52Z,,11,1994,7,,1994-07,month,,Troy,Indiana,United States,US,Spencer County,,,unreviewed,,"ICCRA index labels: July 1994 - Troy, Spencer County, IN | Troy, Spencer County (June, 1994); rights evidence: uary 31, 2005) Albion, Noble County (April, 2005) Huntingburg, Dubois County (June 26, 2006) Bedford, Lawrence County ( September 13, 2008 ) Page last updated on February 10, 2012 © 2008 ICCRA - Jeffrey & Delsey Wilson",by_state_page;by_year_page,https://iccra.org/bystate/Indiana/ICCRA_IN.htm;https://iccra.org/byyear/ICCRA_1994.html,"July 1994 - Troy, Spencer County, IN | Troy, Spencer County (June, 1994)",2,"https://iccra.org/bystate/Indiana/ICCRA%20-%20IN%20-%20Troy,%20Spencer%20County%20(July%201994).html",200,ad272f25c02a5bda12f0b623dfec096de746669dc7c3d6075c7115cc39cfdc94,data/raw/iccra_full/objects/76e83ae70b3c6e5bf02ab74eb2f04ae17c2467c95c5826dc64e162ae433d2885.html,"ICCRA - Indiana - Troy, Spencer County (July 1994)",,,False,,,,,,,,,"uary 31, 2005) Albion, Noble County (April, 2005) Huntingburg, Dubois County (June 26, 2006) Bedford, Lawrence County ( September 13, 2008 ) Page last updated on February 10, 2012 © 2008 ICCRA - Jeffrey & Delsey Wilson",0,,,,,,,,,
iccra_f6c2de9f94dc3425,ICCRA,https://iccra.org/bystate/Washington/ICCRA_WA.htm,"https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Chehalis,%20Lewis%20County%20(July%208,%201994).html",2026-07-21T07:18:51Z,,8,1994,7,8,1994-07-08,day,,Chehalis,Washington,United States,US,Lewis County,,,unreviewed,https://iccra.org/bystate/Washington/images/Chehalis1994a.jpg,"ICCRA index labels: July 8, 1994 - Chehalis, Lewis County, WA | Chehalis, Lewis County (July 8, 1994); rights evidence: mish County (Fall, 2003) St. John, Whitman County (July, 2004) Wilbur, Lincoln County (June 27, 2007) Wilbur, Lincoln County (July 23, 2009) Page last updated on February 10, 2012 © 2008 ICCRA - Jeffrey & Delsey Wilson",by_state_page;by_year_page,https://iccra.org/bystate/Washington/ICCRA_WA.htm;https://iccra.org/byyear/ICCRA_1994.html,"July 8, 1994 - Chehalis, Lewis County, WA | Chehalis, Lewis County (July 8, 1994)",2,"https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Chehalis,%20Lewis%20County%20(July%208,%201994).html",200,2a4f6ad551e77ecc46249161ab03fe5a26d2524715aa686c55c7949738af0296,data/raw/iccra_full/objects/e690c61f359da5926fe39c8505db568baa41fb6f77a725c934251ee4bec05f88.html,"ICCRA - WA - Chehalis, Lewis County (July 8, 1994)",,,False,,,,,,,,,"mish County (Fall, 2003) St. John, Whitman County (July, 2004) Wilbur, Lincoln County (June 27, 2007) Wilbur, Lincoln County (July 23, 2009) Page last updated on February 10, 2012 © 2008 ICCRA - Jeffrey & Delsey Wilson",2,https://iccra.org/bystate/Washington/images/Chehalis1994a.jpg;https://iccra.org/bystate/Washington/images/Chehalis1994b.jpg,,,,,,,,
iccra_623f49605315e128,ICCRA,https://iccra.org/bystate/Oregon/ICCRA_OR.htm,"https://iccra.org/bystate/Oregon/ICCRA%20-%20OR%20-%20West%20Union,%20Washington%20County%20(July%2020,%201994).html",2026-07-21T07:17:37Z,,5,1994,7,20,1994-07-20,day,,West Union,Oregon,United States,US,Washington County,,,unreviewed,https://iccra.org/bystate/Oregon/images/WestUnion1994.jpg,"ICCRA index labels: July 20, 1994 - West Union, Washington County, OR | West Union, Washington County (July 20, 1994); rights evidence: ) Forest Grove, Washington County (July 4, 2002) McMinnville, Willamette Valley, Yamhill County (May 5-8, 2005) Ashland, Jackson County (2007) Page last updated on August 22, 2011 © 2008 ICCRA - Jeffrey & Delsey Wilson",by_state_page;by_year_page,https://iccra.org/bystate/Oregon/ICCRA_OR.htm;https://iccra.org/byyear/ICCRA_1994.html,"July 20, 1994 - West Union, Washington County, OR | West Union, Washington County (July 20, 1994)",2,"https://iccra.org/bystate/Oregon/ICCRA%20-%20OR%20-%20West%20Union,%20Washington%20County%20(July%2020,%201994).html",200,045cb9f39bb676bc862ac3d99d204e21177e7c9f53fbf059d71f2bb2405ed7d7,data/raw/iccra_full/objects/e11a13f11625edc6de50cc1b3c5cf08304fc6ad05dcb5f0b59be696e6c866380.html,"ICCRA - OR - West Union, Washington County (July 20, 1994)",,,False,,,,,,,,,") Forest Grove, Washington County (July 4, 2002) McMinnville, Willamette Valley, Yamhill County (May 5-8, 2005) Ashland, Jackson County (2007) Page last updated on August 22, 2011 © 2008 ICCRA - Jeffrey & Delsey Wilson",1,https://iccra.org/bystate/Oregon/images/WestUnion1994.jpg,,,,,,,,
iccra_eef2d2275636df9a,ICCRA,https://iccra.org/bystate/Oregon/ICCRA_OR.htm,"https://iccra.org/bystate/Oregon/ICCRA%20-%20OR%20-%20Gaston,%20Washington%20County%20(July%2026,%201994).html",2026-07-21T07:18:52Z,,6,1994,7,26,1994-07-26,day,,Gaston,Oregon,United States,US,Washington County,,,unreviewed,https://iccra.org/bystate/Oregon/images/Gaston1994.jpg,"ICCRA index labels: July 26, 1994 - Gaston, Washington County, OR | Gaston, Washington County (July 26, 1994); rights evidence: ) Forest Grove, Washington County (July 4, 2002) McMinnville, Willamette Valley, Yamhill County (May 5-8, 2005) Ashland, Jackson County (2007) Page last updated on August 22, 2011 © 2008 ICCRA - Jeffrey & Delsey Wilson",by_state_page;by_year_page,https://iccra.org/bystate/Oregon/ICCRA_OR.htm;https://iccra.org/byyear/ICCRA_1994.html,"July 26, 1994 - Gaston, Washington County, OR | Gaston, Washington County (July 26, 1994)",2,"https://iccra.org/bystate/Oregon/ICCRA%20-%20OR%20-%20Gaston,%20Washington%20County%20(July%2026,%201994).html",200,62591adfdb350281b6a76c08d94ccbb847409a3b3dfdf1a27bef27bff9c0df9e,data/raw/iccra_full/objects/d8fe791bccf5047962d23ac3c3af80eb4087268f5e2c2bf00275375a49380ebc.html,"ICCRA - OR - Gaston, Washington County (July 26, 1994)",,,False,,,,,,,,,") Forest Grove, Washington County (July 4, 2002) McMinnville, Willamette Valley, Yamhill County (May 5-8, 2005) Ashland, Jackson County (2007) Page last updated on August 22, 2011 © 2008 ICCRA - Jeffrey & Delsey Wilson",1,https://iccra.org/bystate/Oregon/images/Gaston1994.jpg,,,,,,,,
iccra_fa1c6318ed6dcc45,ICCRA,https://iccra.org/bystate/Texas/ICCRA_TX.htm,"https://iccra.org/bystate/Texas/ICCRA%20-%20TX%20-%20Georgetown,%20Williamson%20County%20(July%2030,%201994).html",2026-07-21T07:17:37Z,,9,1994,7,30,1994-07-30,day,,Georgetown,Texas,United States,US,Williamson County,,,unreviewed,,"ICCRA index labels: July 30, 1994 - Georgetown, Williamson County, TX | Georgetown, Williamson County (July 30, 1994); rights evidence: 03) Clint, El Paso County (September 27, 2004) Sabine Pass, Jefferson County (November 30, 2005) Rio Hondo, Cameron County (September 7, 2006) Page last updated on August 17, 2011 © 2008 ICCRA - Jeffrey & Delsey Wilson",by_state_page;by_year_page,https://iccra.org/bystate/Texas/ICCRA_TX.htm;https://iccra.org/byyear/ICCRA_1994.html,"July 30, 1994 - Georgetown, Williamson County, TX | Georgetown, Williamson County (July 30, 1994)",2,"https://iccra.org/bystate/Texas/ICCRA%20-%20TX%20-%20Georgetown,%20Williamson%20County%20(July%2030,%201994).html",200,396bab77e6ed0c55e4628211132efa09dd461d97a465e9a42f56186c58e93e8e,data/raw/iccra_full/objects/1077ff725627cf2cd0a1e6d0ab2ee36b0687b88fd9b9446d005c3c45cb98a018.html,"ICCRA - TX - Georgetown, Williamson County (July 30, 1994)",,,False,,,,,,,,,"03) Clint, El Paso County (September 27, 2004) Sabine Pass, Jefferson County (November 30, 2005) Rio Hondo, Cameron County (September 7, 2006) Page last updated on August 17, 2011 © 2008 ICCRA - Jeffrey & Delsey Wilson",0,,,,,,,,,
iccra_f77707172ba439fe,ICCRA,https://iccra.org/byyear/ICCRA_1994.html,https://iccra.org/bystate/Oklahoma/ICCRA%20-%20OK%20-%20Unknown%20County%20(August%201993).html,2026-07-21T07:17:37Z,,17,1994,8,,1994-08,month,,OK,,United States,US,,,,unreviewed,,"ICCRA index labels: August 1994 - OK; rights evidence: Dandridge County / Fargo, Ellis County (June 20, 1991) [Unknown] (August 1993) [Unknown] (June 1995) Ringling, Jefferson County (February 2001) Page last updated on August 9, 2011 © 2008 ICCRA - Jeffrey & Delsey Wilson",by_year_page,https://iccra.org/byyear/ICCRA_1994.html,August 1994 - OK,1,https://iccra.org/bystate/Oklahoma/ICCRA%20-%20OK%20-%20Unknown%20County%20(August%201993).html,200,f31d58729ec6dc9de3675a9da47752b9a30cf78c5ea2371a3e4897ef165a5b41,data/raw/iccra_full/objects/770d50327cf59787ef969c1c0f5a23e2190ad023f12398955ba59907d15da851.html,ICCRA - OK - Unknown County (August 1993),,,False,,,,,,,,,"Dandridge County / Fargo, Ellis County (June 20, 1991) [Unknown] (August 1993) [Unknown] (June 1995) Ringling, Jefferson County (February 2001) Page last updated on August 9, 2011 © 2008 ICCRA - Jeffrey & Delsey Wilson",0,,,,,,,,,
iccra_ccfe95eeecdc84f7,ICCRA,https://iccra.org/bystate/Indiana/ICCRA_IN.htm,"https://iccra.org/bystate/Indiana/ICCRA%20-%20IN%20-%20Greensburg-Napoleon,%20Decatur%20County%20(August%201994).html",2026-07-21T07:18:53Z,,12,1994,8,,1994-08,month,,Greensburg / Napoleon,Indiana,United States,US,Decatur County,,,unreviewed,https://iccra.org/bystate/Indiana/images/Greensburg1994.jpg,"ICCRA index labels: August 1994 - Greensburg / Napoleon, Decatur County, IN | Greensburg / Napoleon, Decatur County (September 11, 1994); orientation evidence: ed off, and the stalks were described as “bent not broken”. No tracks were found leading into the formation. Field investigators reported no unusual Geiger counter readings, their compass worked fine, and they did a hydrocarbon vapor test which turned out negative. Crop type: soybeans Source: Jeffrey Wilson City / County / Date: Dale, Spencer County (June 14, 1964); rights evidence: uary 31, 2005) Albion, Noble County (April, 2005) Huntingburg, Dubois County (June 26, 2006) Bedford, Lawrence County ( September 13, 2008 ) Page last updated on February 10, 2012 © 2008 ICCRA - Jeffrey & Delsey Wilson",by_state_page;by_year_page,https://iccra.org/bystate/Indiana/ICCRA_IN.htm;https://iccra.org/byyear/ICCRA_1994.html,"August 1994 - Greensburg / Napoleon, Decatur County, IN | Greensburg / Napoleon, Decatur County (September 11, 1994)",2,"https://iccra.org/bystate/Indiana/ICCRA%20-%20IN%20-%20Greensburg-Napoleon,%20Decatur%20County%20(August%201994).html",200,1ece927b9386e860df779dad5424b90a1fff012ce4b1793ecd9e8a9210d24f1f,data/raw/iccra_full/objects/3323507d0e3605508cb0097bed67f9a6c18d522dc2ea517615bca37d2fa4544b.html,"ICCRA - Indiana - Greensburg / Napoleon, Decatur County (August 1994)",,,False,,,,,,,,"ed off, and the stalks were described as “bent not broken”. No tracks were found leading into the formation. Field investigators reported no unusual Geiger counter readings, their compass worked fine, and they did a hydrocarbon vapor test which turned out negative. Crop type: soybeans Source: Jeffrey Wilson City / County / Date: Dale, Spencer County (June 14, 1964)","uary 31, 2005) Albion, Noble County (April, 2005) Huntingburg, Dubois County (June 26, 2006) Bedford, Lawrence County ( September 13, 2008 ) Page last updated on February 10, 2012 © 2008 ICCRA - Jeffrey & Delsey Wilson",1,https://iccra.org/bystate/Indiana/images/Greensburg1994.jpg,,,,,,,,
iccra_8b72f37ebdeb5edc,ICCRA,https://iccra.org/bystate/New%20York/ICCRA_NY.htm,"https://iccra.org/bystate/New%20York/ICCRA%20-%20NY%20-%20Vienna-Oneida%20Lake,%20Oneida%20County%20(August%2014,%201994).html",2026-07-21T07:17:37Z,,14,1994,8,14,1994-08-14,day,,Vienna / Oneida Lake,New York,United States,US,Oneida County,,,unreviewed,,"ICCRA index labels: August 14, 1994 - Vienna / Oneida Lake, Oneida County, NY | Vienna / Oneida Lake, Oneida County (August 14, 1994); rights evidence: 9, 2002) Saratoga Springs, Saratoga County (June 12, 2003) Canisteo, Steuben County (August 12, 2005) Mendon, Monroe County (October 14, 2005) Page last updated on August 18, 2011 © 2008 ICCRA - Jeffrey & Delsey Wilson",by_state_page;by_year_page,https://iccra.org/bystate/New%20York/ICCRA_NY.htm;https://iccra.org/byyear/ICCRA_1994.html,"August 14, 1994 - Vienna / Oneida Lake, Oneida County, NY | Vienna / Oneida Lake, Oneida County (August 14, 1994)",2,"https://iccra.org/bystate/New%20York/ICCRA%20-%20NY%20-%20Vienna-Oneida%20Lake,%20Oneida%20County%20(August%2014,%201994).html",200,e2641db455c6692d42a4eb24a32672f44fd72cb1a26d000b2acfacfc649024e2,data/raw/iccra_full/objects/225c59fa88c2c1e10c2dbc940792210fdd5d3cf880b3f3a0fc8e63040246e88e.html,"ICCRA - NY - Vienna / Oneida Lake, Oneida County (August 14, 1994)",,,False,,,,,,,,,"9, 2002) Saratoga Springs, Saratoga County (June 12, 2003) Canisteo, Steuben County (August 12, 2005) Mendon, Monroe County (October 14, 2005) Page last updated on August 18, 2011 © 2008 ICCRA - Jeffrey & Delsey Wilson",0,,,,,,,,,
iccra_a15f6e14be51b0fc,ICCRA,https://iccra.org/bystate/Wisconsin/ICCRA_WI.htm,"https://iccra.org/bystate/Wisconsin/ICCRA%20-%20WI%20-%20Milwaukee,%20Milwaukee%20County%20(August%2014,%201994).html",2026-07-21T07:18:52Z,,7,1994,8,14,1994-08-14,day,,Milwaukee,Wisconsin,United States,US,Milwaukee County,,,unreviewed,,"ICCRA index labels: August 14, 1994 - Milwaukee, Milwaukee County, WI | Milwaukee, Milwaukee County (August 14, 1994); rights evidence: County (July 19, 2004) Wausau, Marathon County (August 27, 2004) Trevor, Kenosha County (June 21, 2005) Mayville, Dodge County (July 6, 2005) Page last updated on August 18, 2011 © 2008 ICCRA - Jeffrey & Delsey Wilson",by_state_page;by_year_page,https://iccra.org/bystate/Wisconsin/ICCRA_WI.htm;https://iccra.org/byyear/ICCRA_1994.html,"August 14, 1994 - Milwaukee, Milwaukee County, WI | Milwaukee, Milwaukee County (August 14, 1994)",2,"https://iccra.org/bystate/Wisconsin/ICCRA%20-%20WI%20-%20Milwaukee,%20Milwaukee%20County%20(August%2014,%201994).html",200,8b10eb950ccd85a0b1b87d958d9338f067d60b0f462a5f620b46064799a20278,data/raw/iccra_full/objects/27fb0fd5770e3ec3cc72b8478882be94f51f924c1a7df12ae35df95a6e39986d.html,"ICCRA - WI -Milwaukee, Milwaukee County (August 14, 1994)",,,False,,,,,,,,,"County (July 19, 2004) Wausau, Marathon County (August 27, 2004) Trevor, Kenosha County (June 21, 2005) Mayville, Dodge County (July 6, 2005) Page last updated on August 18, 2011 © 2008 ICCRA - Jeffrey & Delsey Wilson",0,,,,,,,,,
